survey	recording_givid	user_reference	var	var_code	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit
HT3260	IV2016120811543925	GroNe_11_20160728	submerse vegetatie frequent	sv_2	1	1	0	0	1	%
HT3260	IV2016120811543925	GroNe_11_20160728	submerse vegetatie schaars	sv_1	1	1	0	0	1	%
HT3260	IV2016120811543925	GroNe_11_20160728	totale bedekking	TOT	10	10	0	0	1	%
HT3260	IV2016120811543925	GroNe_11_20160728	vegetatievlekken =< 1 m²	<1	3	3	0	0	1	count
HT3260	IV2016120811543925	GroNe_11_20160728	verstoring eutrofiëringsindicatoren	veui	5	5	0	0	1	%
HT3260	IV2016120811543925	GroNe_11_20160728	verstoring helofyten	vhel	7	7	0	0	1	%
HT3260	IV2016120811543925	GroNe_11_20160728	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2016120811543925	GroNe_11_20160728	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	breedte	Breed	5	5	0	0	1	m
HT3260	IV2016120812572168	SchNe_01_20160804	diepte	Diep	1	1	0	0	1	m
HT3260	IV2016120812572168	SchNe_01_20160804	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	dominant oeverprofiel ro	profr	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	grootte grootste vlek	MaxGr	20	20	0	0	1	m²
HT3260	IV2016120812572168	SchNe_01_20160804	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	lengte	Lang	100	100	0	0	1	m
HT3260	IV2016120812572168	SchNe_01_20160804	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	schaduw boom en struik	schab	10	10	0	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	slibdikte	Slib	0	0	0	0	1	m
HT3260	IV2016120812572168	SchNe_01_20160804	som van vlekken	Som	100	100	0	0	1	m²
HT3260	IV2016120812572168	SchNe_01_20160804	submerse vegetatie frequent	sv_2	100	100	0	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	totale bedekking	TOT	30	30	0	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	vegetatievlekken =< 1 m²	<1	4	4	0	0	1	count
HT3260	IV2016120812572168	SchNe_01_20160804	vegetatievlekken > 1 - 5 m²	1-5	12	12	0	0	1	count
HT3260	IV2016120812572168	SchNe_01_20160804	vegetatievlekken > 10 - 50 m²	11-50	2	2	0	0	1	count
HT3260	IV2016120812572168	SchNe_01_20160804	vegetatievlekken > 5 - 10 m²	5-10	2	2	0	0	1	count
HT3260	IV2016120812572168	SchNe_01_20160804	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	verstoring helofyten	vhel	1	1	0	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	waterpeil	peil	uitzonderlijk hoog	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	beheer	beh	hermeandering	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	breedte	Breed	8	8	0	0	1	m
HT3260	IV2016120813184428	Dommel_01_20160805	diepte	Diep	0.9	0.9	0	0	1	m
HT3260	IV2016120813184428	Dommel_01_20160805	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	grootte grootste vlek	MaxGr	1	1	0	0	1	m²
HT3260	IV2016120813184428	Dommel_01_20160805	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	lengte	Lang	100	100	0	0	1	m
HT3260	IV2016120813184428	Dommel_01_20160805	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	schaduw boom en struik	schab	<1	1	1	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	schaduw oevervegetatie	schao	<1	1	1	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	slibdikte	Slib	0	0	0	0	1	m
HT3260	IV2016120813184428	Dommel_01_20160805	som van vlekken	Som	3	3	0	0	1	m²
HT3260	IV2016120813184428	Dommel_01_20160805	submerse vegetatie frequent	sv_2	100	100	0	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	totale bedekking	TOT	45	45	0	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	vegetatievlekken =< 1 m²	<1	6	6	0	0	1	count
HT3260	IV2016120813184428	Dommel_01_20160805	verstoring eutrofiëringsindicatoren	veui	3	3	0	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	verstoring helofyten	vhel	<1	1	1	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	beheer	beh	hermeandering	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	diepte	Diep	1.7	1.7	0	0	1	m
HT3260	IV2016120813410051	Dommel_10_20160805	dominant oeverprofiel lo	profl	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	dominant oeverprofiel ro	profr	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	grootte grootste vlek	MaxGr	0.25	0.25	0	0	1	m²
HT3260	IV2016120813410051	Dommel_10_20160805	helderheid van de waterkolom	turbi	troebel door substraat	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	lengte	Lang	100	100	0	0	1	m
HT3260	IV2016120813410051	Dommel_10_20160805	manier waarop de opname gemaakt is	wijze	harkend in het water lo	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	schaduw boom en struik	schab	<1	1	1	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	schaduw oevervegetatie	schao	<1	1	1	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	secchi-diepte	Secch	1.2	1.2	0	0	1	m
HT3260	IV2016120813410051	Dommel_10_20160805	som van vlekken	Som	0.5	0.5	0	0	1	m²
HT3260	IV2016120813410051	Dommel_10_20160805	submerse vegetatie frequent	sv_2	100	100	0	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	totale bedekking	TOT	30	30	0	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	vegetatievlekken =< 1 m²	<1	3	3	0	0	1	count
HT3260	IV2016120813410051	Dommel_10_20160805	verstoring eutrofiëringsindicatoren	veui	1	1	0	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	verstoring helofyten	vhel	1	1	0	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	breedte	Breed	3.5	3.5	0	0	1	m
HT3260	IV2016120814040865	WarBe_01_20160805	diepte	Diep	0.7	0.7	0	0	1	m
HT3260	IV2016120814040865	WarBe_01_20160805	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	lengte	Lang	100	100	0	0	1	m
HT3260	IV2016120814040865	WarBe_01_20160805	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	schaduw boom en struik	schab	80	80	0	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	schaduw oevervegetatie	schao	<1	1	1	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	slibdikte	Slib	0	0	0	0	1	m
HT3260	IV2016120814040865	WarBe_01_20160805	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2016120814040865	WarBe_01_20160805	submerse vegetatie afwezig	sv_0	80	80	0	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	submerse vegetatie frequent	sv_2	10	10	0	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	submerse vegetatie schaars	sv_1	10	10	0	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	totale bedekking	TOT	6	6	0	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	verstoring helofyten	vhel	2	2	0	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	artificiële structuren	artif	bodemplaat of -val	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	artificiële structuren	artif	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	beheer	beh	maaien oevervegetatie ro	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	beheer	beh	volledig maaien watervegetatie	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	breedte	Breed	5.3	5.3	0	0	1	m
HT3260	IV2016120814151855	Dommel_03_20160805	diepte	Diep	0.7	0.7	0	0	1	m
HT3260	IV2016120814151855	Dommel_03_20160805	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	dominant oeverprofiel ro	profr	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	grootte grootste vlek	MaxGr	0.02	0.02	0	0	1	m²
HT3260	IV2016120814151855	Dommel_03_20160805	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	lengte	Lang	100	100	0	0	1	m
HT3260	IV2016120814151855	Dommel_03_20160805	lengte bodemplaat of -val	Plaat	<1	1	1	0	1	m
HT3260	IV2016120814151855	Dommel_03_20160805	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	schaduw boom en struik	schab	25	25	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	schaduw oevervegetatie	schao	<1	1	1	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	slibdikte	Slib	0	0	0	0	1	m
HT3260	IV2016120814151855	Dommel_03_20160805	som van vlekken	Som	0.02	0.02	0	0	1	m²
HT3260	IV2016120814151855	Dommel_03_20160805	submerse vegetatie afwezig	sv_0	20	20	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	submerse vegetatie frequent	sv_2	10	10	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	submerse vegetatie schaars	sv_1	70	70	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	totale bedekking	TOT	2	2	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	vegetatievlekken =< 1 m²	<1	1	1	0	0	1	count
HT3260	IV2016120814151855	Dommel_03_20160805	verstoring eutrofiëringsindicatoren	veui	0	0	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	verstoring helofyten	vhel	<1	1	1	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	artificiële structuren	artif	brug	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	beheer	beh	maaien oevervegetatie ro	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	breedte	Breed	4	4	0	0	1	m
HT3260	IV2016120814452463	Dommel_08_20160808	diepte	Diep	0.7	0.7	0	0	1	m
HT3260	IV2016120814452463	Dommel_08_20160808	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	grootte grootste vlek	MaxGr	0.005	0.005	0	0	1	m²
HT3260	IV2016120814452463	Dommel_08_20160808	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	lengte	Lang	100	100	0	0	1	m
HT3260	IV2016120814452463	Dommel_08_20160808	lengte brug	Brug	1	1	0	0	1	m
HT3260	IV2016120814452463	Dommel_08_20160808	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	schaduw boom en struik	schab	3	3	0	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	schaduw oevervegetatie	schao	<1	1	1	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	slibdikte	Slib	0	0	0	0	1	m
HT3260	IV2016120814452463	Dommel_08_20160808	som van vlekken	Som	0.01	0.01	0	0	1	m²
HT3260	IV2016120814452463	Dommel_08_20160808	submerse vegetatie frequent	sv_2	100	100	0	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	totale bedekking	TOT	70	70	0	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	vegetatievlekken =< 1 m²	<1	2	2	0	0	1	count
HT3260	IV2016120814452463	Dommel_08_20160808	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	verstoring helofyten	vhel	3	3	0	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2016120914433191	BolBe_08_o_20160808	artificiële structuren	artif	bodemplaat of -val	NA	0	0	0	class
HT3260	IV2016120914433191	BolBe_08_o_20160808	artificiële structuren	artif	brug	NA	0	0	0	class
HT3260	IV2016120914433191	BolBe_08_o_20160808	lengte bodemplaat of -val	Plaat	20	20	0	0	1	m
HT3260	IV2016120914433191	BolBe_08_o_20160808	lengte brug	Brug	15	15	0	0	1	m
HT3260	IV2016120914450912	BolBe_08_20160808	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	breedte	Breed	2.7	2.7	0	0	1	m
HT3260	IV2016120914450912	BolBe_08_20160808	diepte	Diep	0.3	0.3	0	0	1	m
HT3260	IV2016120914450912	BolBe_08_20160808	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	lengte	Lang	100	100	0	0	1	m
HT3260	IV2016120914450912	BolBe_08_20160808	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	schaduw boom en struik	schab	40	40	0	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	schaduw oevervegetatie	schao	5	5	0	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2016120914450912	BolBe_08_20160808	submerse vegetatie afwezig	sv_0	100	100	0	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	totale bedekking	TOT	15	15	0	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	verstoring helofyten	vhel	15	15	0	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	breedte	Breed	4	4	0	0	1	m
HT3260	IV2016120915405472	Abeek_04_20160808	diepte	Diep	0.3	0.3	0	0	1	m
HT3260	IV2016120915405472	Abeek_04_20160808	dominant oeverprofiel lo	profl	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	dominant oeverprofiel ro	profr	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	grof organisch materiaal	orgma	dikke takken / stam	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	lengte	Lang	100	100	0	0	1	m
HT3260	IV2016120915405472	Abeek_04_20160808	manier waarop de opname gemaakt is	wijze	harkend vanop de ro	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	schaduw boom en struik	schab	30	30	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	slibdikte	Slib	0.1	0.1	0	0	1	m
HT3260	IV2016120915405472	Abeek_04_20160808	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2016120915405472	Abeek_04_20160808	submerse vegetatie afwezig	sv_0	100	100	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	totale bedekking	TOT	80	80	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	verstoring eutrofiëringsindicatoren	veui	10	10	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	verstoring helofyten	vhel	80	80	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	artificiële structuren	artif	bodemplaat of -val	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	artificiële structuren	artif	brug	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	artificiële structuren	artif	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	artificiële structuren	artif	rooster	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	artificiële structuren	artif	stuw	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	breedte	Breed	2.5	2.5	0	0	1	m
HT3260	IV2016120915535509	Voer_08_o_20160811	diepte	Diep	0.2	0.2	0	0	1	m
HT3260	IV2016120915535509	Voer_08_o_20160811	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	grootte grootste vlek	MaxGr	0.25	0.25	0	0	1	m²
HT3260	IV2016120915535509	Voer_08_o_20160811	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	lengte	Lang	100	100	0	0	1	m
HT3260	IV2016120915535509	Voer_08_o_20160811	lengte bodemplaat of -val	Plaat	10	10	0	0	1	m
HT3260	IV2016120915535509	Voer_08_o_20160811	lengte brug	Brug	2	2	0	0	1	m
HT3260	IV2016120915535509	Voer_08_o_20160811	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	schaduw boom en struik	schab	30	30	0	0	1	%
HT3260	IV2016120915535509	Voer_08_o_20160811	schaduw oevervegetatie	schao	<1	1	1	0	1	%
HT3260	IV2016120915535509	Voer_08_o_20160811	slibdikte	Slib	0	0	0	0	1	m
HT3260	IV2016120915535509	Voer_08_o_20160811	som van vlekken	Som	0.5	0.5	0	0	1	m²
HT3260	IV2016120915535509	Voer_08_o_20160811	submerse vegetatie schaars	sv_1	100	100	0	0	1	%
HT3260	IV2016120915535509	Voer_08_o_20160811	totale bedekking	TOT	5	5	0	0	1	%
HT3260	IV2016120915535509	Voer_08_o_20160811	vegetatievlekken =< 1 m²	<1	4	4	0	0	1	count
HT3260	IV2016120915535509	Voer_08_o_20160811	verstoring eutrofiëringsindicatoren	veui	0	0	0	0	1	%
HT3260	IV2016120915535509	Voer_08_o_20160811	verstoring helofyten	vhel	1	1	0	0	1	%
HT3260	IV2016120915535509	Voer_08_o_20160811	verstoring invasieve exoten	viex	0	0	0	0	1	%
